order number,activity,timestamp,user,product,quantity
886,ship order,22-01-2014@09.27,Sue Fox,iPhone4S,3
886,handle payment,22-01-2014@09.38,Pete Scott,iPhone4S,1
887,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
887,check stock,22-01-2014@09.17,Sara Jones,iPhone4S,1
887,ship order,22-01-2014@09.29,Carol Hope,iPhone5S,2
887,handle payment,22-01-2014@09.35,Pete Scott,iPhone5S,1
888,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
888,ship order,22-01-2014@09.12,Pete Scott,iPhone4S,3
888,handle payment,22-01-2014@09.18,Carol Hope,iPhone4S,2
889,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
889,check stock,22-01-2014@09.06,Pete Scott,iPhone4S,3
889,ship order,22-01-2014@09.22,Carol Hope,iPhone4S,2
889,handle payment,22-01-2014@09.27,Sara Jones,iPhone4S,2
890,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
890,check stock,22-01-2014@09.19,Carol Hope,iPhone4S,3
890,ship order,22-01-2014@09.26,Pete Scott,iPhone4S,3
890,handle payment,22-01-2014@09.41,Pete Scott,iPhone4S,2
891,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
891,check stock,22-01-2014@09.06,Sara Jones,iPhone5S,3
891,ship order,22-01-2014@09.15,Sara Jones,iPhone4S,3
891,handle payment,22-01-2014@09.33,Sue Fox,iPhone5S,3
892,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
892,check stock,22-01-2014@09.17,Carol Hope,iPhone4S,2
892,ship order,22-01-2014@09.32,Pete Scott,iPhone4S,1
892,handle payment,22-01-2014@09.43,Pete Scott,iPhone4S,3
893,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
893,check stock,22-01-2014@09.19,Sue Fox,iPhone4S,1
893,handle payment,22-01-2014@09.28,Sue Fox,iPhone4S,3
894,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
894,check stock,22-01-2014@09.07,Sue Fox,iPhone4S,2
894,ship order,22-01-2014@09.20,Sara Jones,iPhone5S,1
894,handle payment,22-01-2014@09.36,Carol Hope,iPhone5S,3
895,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
895,check stock,22-01-2014@09.05,Carol Hope,iPhone5S,1
895,ship order,22-01-2014@09.10,Carol Hope,iPhone5S,1
895,handle payment,22-01-2014@09.22,Sue Fox,iPhone5S,1
896,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,3
896,handle payment,22-01-2014@09.07,Carol Hope,iPhone5S,3
897,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
897,check stock,22-01-2014@09.08,Carol Hope,iPhone5S,3
897,ship order,22-01-2014@09.23,Sara Jones,iPhone5S,3
897,handle payment,22-01-2014@09.32,Pete Scott,iPhone5S,2
898,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
898,check stock,22-01-2014@09.19,Pete Scott,iPhone5S,3
898,ship order,22-01-2014@09.27,Carol Hope,iPhone4S,1
898,handle payment,22-01-2014@09.44,Sue Fox,iPhone5S,3
899,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
899,check stock,22-01-2014@09.16,Sue Fox,iPhone5S,2
899,ship order,22-01-2014@09.25,Sue Fox,iPhone5S,1
899,handle payment,22-01-2014@09.39,Sue Fox,iPhone5S,1
900,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
900,ship order,22-01-2014@09.17,Sue Fox,iPhone5S,3
900,handle payment,22-01-2014@09.22,Carol Hope,iPhone5S,3
901,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
901,check stock,22-01-2014@09.18,Sara Jones,iPhone5S,3
901,ship order,22-01-2014@09.26,Pete Scott,iPhone5S,3
901,handle payment,22-01-2014@09.36,Sara Jones,iPhone5S,1
902,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
902,check stock,22-01-2014@09.10,Pete Scott,iPhone5S,2
902,ship order,22-01-2014@09.29,Pete Scott,iPhone4S,2
902,handle payment,22-01-2014@09.38,Pete Scott,iPhone4S,1
903,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,2
903,ship order,22-01-2014@09.06,Sue Fox,iPhone4S,3
903,handle payment,22-01-2014@09.18,Sara Jones,iPhone4S,2
904,check stock,22-01-2014@09.00,Carol Hope,iPhone5S,3
904,handle payment,22-01-2014@09.15,Pete Scott,iPhone5S,1
905,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
905,check stock,22-01-2014@09.13,Pete Scott,iPhone4S,1
905,ship order,22-01-2014@09.20,Pete Scott,iPhone5S,1
905,handle payment,22-01-2014@09.25,Pete Scott,iPhone5S,1
906,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
906,check stock,22-01-2014@09.05,Carol Hope,iPhone4S,2
906,ship order,22-01-2014@09.14,Carol Hope,iPhone5S,1
907,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
907,check stock,22-01-2014@09.09,Carol Hope,iPhone4S,1
907,ship order,22-01-2014@09.20,Sue Fox,iPhone5S,3
907,handle payment,22-01-2014@09.38,Sara Jones,iPhone4S,3
908,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
908,check stock,22-01-2014@09.06,Carol Hope,iPhone5S,2
908,ship order,22-01-2014@09.22,Carol Hope,iPhone4S,2
908,handle payment,22-01-2014@09.33,Carol Hope,iPhone5S,1
909,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
909,ship order,22-01-2014@09.08,Carol Hope,iPhone4S,1
909,handle payment,22-01-2014@09.24,Sue Fox,iPhone4S,3
910,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
910,check stock,22-01-2014@09.14,Carol Hope,iPhone4S,3
910,ship order,22-01-2014@09.32,Sue Fox,iPhone5S,1
910,handle payment,22-01-2014@09.39,Pete Scott,iPhone5S,2
911,register order,22-01-2014@09.00,Carol Hope,iPhone4S,1
911,check stock,22-01-2014@09.07,Sara Jones,iPhone4S,1
911,ship order,22-01-2014@09.26,Sue Fox,iPhone4S,1
911,handle payment,22-01-2014@09.45,Sue Fox,iPhone4S,1
912,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
912,check stock,22-01-2014@09.06,Sue Fox,iPhone4S,1
912,ship order,22-01-2014@09.16,Sara Jones,iPhone4S,3
912,handle payment,22-01-2014@09.34,Sue Fox,iPhone5S,1
913,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
913,check stock,22-01-2014@09.19,Sue Fox,iPhone5S,2
913,ship order,22-01-2014@09.24,Sara Jones,iPhone4S,2
914,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
914,check stock,22-01-2014@09.16,Pete Scott,iPhone5S,2
914,ship order,22-01-2014@09.22,Sara Jones,iPhone4S,1
914,handle payment,22-01-2014@09.39,Pete Scott,iPhone5S,1
915,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
915,check stock,22-01-2014@09.10,Carol Hope,iPhone4S,2
915,ship order,22-01-2014@09.15,Pete Scott,iPhone4S,3
915,handle payment,22-01-2014@09.30,Sara Jones,iPhone5S,2
916,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
916,check stock,22-01-2014@09.09,Carol Hope,iPhone5S,1
916,ship order,22-01-2014@09.21,Sara Jones,iPhone5S,2
917,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
917,check stock,22-01-2014@09.16,Sue Fox,iPhone5S,2
917,ship order,22-01-2014@09.26,Pete Scott,iPhone4S,2
917,handle payment,22-01-2014@09.31,Sara Jones,iPhone5S,2
918,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
918,handle payment,22-01-2014@09.14,Carol Hope,iPhone4S,1
919,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
919,ship order,22-01-2014@09.11,Pete Scott,iPhone5S,3
920,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
920,ship order,22-01-2014@09.07,Sara Jones,iPhone5S,3
920,handle payment,22-01-2014@09.21,Pete Scott,iPhone4S,2
921,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
921,check stock,22-01-2014@09.06,Carol Hope,iPhone4S,3
921,ship order,22-01-2014@09.20,Pete Scott,iPhone5S,3
921,handle payment,22-01-2014@09.26,Pete Scott,iPhone5S,3
922,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
922,check stock,22-01-2014@09.07,Sara Jones,iPhone4S,2
922,ship order,22-01-2014@09.26,Carol Hope,iPhone5S,3
922,handle payment,22-01-2014@09.45,Sara Jones,iPhone5S,2
923,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
923,check stock,22-01-2014@09.10,Pete Scott,iPhone4S,3
923,ship order,22-01-2014@09.20,Sue Fox,iPhone4S,1
923,handle payment,22-01-2014@09.37,Sue Fox,iPhone4S,2
924,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,2
924,ship order,22-01-2014@09.13,Carol Hope,iPhone5S,1
924,handle payment,22-01-2014@09.22,Pete Scott,iPhone5S,2
925,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
925,check stock,22-01-2014@09.20,Sara Jones,iPhone4S,1
925,ship order,22-01-2014@09.26,Sara Jones,iPhone4S,2
925,handle payment,22-01-2014@09.45,Carol Hope,iPhone5S,2
926,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
926,ship order,22-01-2014@09.09,Carol Hope,iPhone4S,3
926,handle payment,22-01-2014@09.22,Sue Fox,iPhone5S,3
927,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
927,check stock,22-01-2014@09.09,Carol Hope,iPhone5S,1
927,handle payment,22-01-2014@09.17,Sara Jones,iPhone5S,2
928,register order,22-01-2014@09.00,Carol Hope,iPhone5S,3
928,check stock,22-01-2014@09.19,Pete Scott,iPhone5S,1
928,ship order,22-01-2014@09.25,Sue Fox,iPhone4S,2
928,handle payment,22-01-2014@09.44,Sue Fox,iPhone4S,1
929,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
929,check stock,22-01-2014@09.17,Sara Jones,iPhone5S,3
929,ship order,22-01-2014@09.22,Sue Fox,iPhone5S,3
929,handle payment,22-01-2014@09.29,Sara Jones,iPhone4S,1
930,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,2
930,ship order,22-01-2014@09.15,Sue Fox,iPhone5S,2
930,handle payment,22-01-2014@09.20,Sara Jones,iPhone5S,2
931,check stock,22-01-2014@09.00,Pete Scott,iPhone4S,3
931,ship order,22-01-2014@09.07,Sara Jones,iPhone5S,3
931,handle payment,22-01-2014@09.26,Pete Scott,iPhone5S,2
932,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
932,handle payment,22-01-2014@09.17,Sue Fox,iPhone4S,2
933,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
933,check stock,22-01-2014@09.14,Pete Scott,iPhone4S,2
933,ship order,22-01-2014@09.33,Sara Jones,iPhone4S,3
933,handle payment,22-01-2014@09.45,Carol Hope,iPhone5S,2
934,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
934,check stock,22-01-2014@09.06,Sara Jones,iPhone5S,1
934,ship order,22-01-2014@09.18,Pete Scott,iPhone5S,3
934,handle payment,22-01-2014@09.24,Carol Hope,iPhone5S,2
935,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
935,ship order,22-01-2014@09.05,Sue Fox,iPhone4S,2
935,handle payment,22-01-2014@09.18,Sue Fox,iPhone5S,3
936,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
936,check stock,22-01-2014@09.12,Pete Scott,iPhone4S,1
936,ship order,22-01-2014@09.25,Pete Scott,iPhone5S,1
936,handle payment,22-01-2014@09.33,Sue Fox,iPhone4S,2
937,register order,22-01-2014@09.00,Sue Fox,iPhone5S,2
937,check stock,22-01-2014@09.15,Sara Jones,iPhone4S,1
937,ship order,22-01-2014@09.20,Sara Jones,iPhone4S,1
937,handle payment,22-01-2014@09.30,Pete Scott,iPhone4S,3
938,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
938,ship order,22-01-2014@09.12,Sue Fox,iPhone5S,3
938,handle payment,22-01-2014@09.21,Pete Scott,iPhone5S,3
939,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
939,check stock,22-01-2014@09.12,Sue Fox,iPhone5S,1
939,ship order,22-01-2014@09.20,Carol Hope,iPhone5S,2
939,handle payment,22-01-2014@09.37,Sara Jones,iPhone4S,3
940,register order,22-01-2014@09.00,Carol Hope,iPhone5S,2
940,check stock,22-01-2014@09.17,Sue Fox,iPhone5S,1
940,ship order,22-01-2014@09.37,Sara Jones,iPhone5S,2
940,handle payment,22-01-2014@09.55,Pete Scott,iPhone5S,1
941,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
941,check stock,22-01-2014@09.16,Sara Jones,iPhone4S,1
941,ship order,22-01-2014@09.22,Carol Hope,iPhone4S,1
941,handle payment,22-01-2014@09.32,Carol Hope,iPhone4S,1
942,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
942,check stock,22-01-2014@09.05,Pete Scott,iPhone4S,1
942,ship order,22-01-2014@09.13,Sue Fox,iPhone5S,2
942,handle payment,22-01-2014@09.20,Pete Scott,iPhone4S,2
943,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
943,check stock,22-01-2014@09.17,Sue Fox,iPhone4S,2
943,ship order,22-01-2014@09.30,Sue Fox,iPhone5S,3
943,handle payment,22-01-2014@09.48,Carol Hope,iPhone5S,1
944,register order,22-01-2014@09.00,Pete Scott,iPhone4S,2
944,ship order,22-01-2014@09.14,Sara Jones,iPhone5S,2
944,handle payment,22-01-2014@09.19,Carol Hope,iPhone4S,2
945,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
945,check stock,22-01-2014@09.12,Carol Hope,iPhone4S,3
945,ship order,22-01-2014@09.24,Sara Jones,iPhone4S,2
946,check stock,22-01-2014@09.00,Sara Jones,iPhone5S,1
946,ship order,22-01-2014@09.06,Pete Scott,iPhone5S,1
946,handle payment,22-01-2014@09.23,Sara Jones,iPhone4S,1
947,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
947,check stock,22-01-2014@09.17,Sue Fox,iPhone5S,3
947,ship order,22-01-2014@09.23,Carol Hope,iPhone5S,2
948,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
948,check stock,22-01-2014@09.17,Pete Scott,iPhone5S,1
948,ship order,22-01-2014@09.33,Sue Fox,iPhone4S,2
948,handle payment,22-01-2014@09.45,Pete Scott,iPhone4S,3
949,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
949,check stock,22-01-2014@09.12,Sara Jones,iPhone5S,1
949,ship order,22-01-2014@09.21,Sara Jones,iPhone5S,3
949,handle payment,22-01-2014@09.33,Sue Fox,iPhone5S,1
950,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
950,check stock,22-01-2014@09.11,Sara Jones,iPhone5S,1
950,ship order,22-01-2014@09.22,Pete Scott,iPhone4S,3
950,handle payment,22-01-2014@09.37,Pete Scott,iPhone4S,1
951,check stock,22-01-2014@09.00,Pete Scott,iPhone5S,1
951,ship order,22-01-2014@09.16,Pete Scott,iPhone4S,3
951,handle payment,22-01-2014@09.32,Pete Scott,iPhone4S,1
952,check stock,22-01-2014@09.00,Sara Jones,iPhone4S,2
952,ship order,22-01-2014@09.09,Sara Jones,iPhone5S,3
952,handle payment,22-01-2014@09.20,Carol Hope,iPhone5S,2
953,register order,22-01-2014@09.00,Sue Fox,iPhone5S,3
953,check stock,22-01-2014@09.15,Pete Scott,iPhone5S,2
953,ship order,22-01-2014@09.20,Sara Jones,iPhone5S,3
953,handle payment,22-01-2014@09.33,Carol Hope,iPhone5S,3
954,check stock,22-01-2014@09.00,Pete Scott,iPhone5S,1
954,ship order,22-01-2014@09.07,Pete Scott,iPhone4S,3
954,handle payment,22-01-2014@09.20,Pete Scott,iPhone5S,1
955,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
955,check stock,22-01-2014@09.20,Pete Scott,iPhone5S,2
955,ship order,22-01-2014@09.29,Carol Hope,iPhone4S,1
955,handle payment,22-01-2014@09.45,Sue Fox,iPhone4S,1
956,register order,22-01-2014@09.00,Sue Fox,iPhone4S,2
956,ship order,22-01-2014@09.10,Pete Scott,iPhone4S,1
956,handle payment,22-01-2014@09.30,Sara Jones,iPhone5S,3
957,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
957,check stock,22-01-2014@09.19,Pete Scott,iPhone4S,1
957,ship order,22-01-2014@09.34,Carol Hope,iPhone4S,1
958,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
958,check stock,22-01-2014@09.07,Carol Hope,iPhone4S,3
958,ship order,22-01-2014@09.25,Sara Jones,iPhone5S,1
958,handle payment,22-01-2014@09.39,Carol Hope,iPhone4S,1
959,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
959,check stock,22-01-2014@09.11,Carol Hope,iPhone4S,1
959,ship order,22-01-2014@09.21,Sara Jones,iPhone4S,1
959,handle payment,22-01-2014@09.29,Sue Fox,iPhone4S,3
960,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
960,check stock,22-01-2014@09.15,Pete Scott,iPhone5S,2
960,ship order,22-01-2014@09.24,Sue Fox,iPhone5S,3
961,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
961,check stock,22-01-2014@09.16,Pete Scott,iPhone4S,2
961,ship order,22-01-2014@09.28,Sue Fox,iPhone5S,2
961,handle payment,22-01-2014@09.44,Sue Fox,iPhone5S,1
962,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
962,check stock,22-01-2014@09.11,Carol Hope,iPhone5S,3
962,ship order,22-01-2014@09.26,Carol Hope,iPhone5S,3
962,handle payment,22-01-2014@09.46,Sue Fox,iPhone5S,2
963,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
963,check stock,22-01-2014@09.14,Carol Hope,iPhone5S,3
963,ship order,22-01-2014@09.23,Sara Jones,iPhone4S,3
963,handle payment,22-01-2014@09.32,Sue Fox,iPhone4S,1
964,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
964,ship order,22-01-2014@09.12,Sue Fox,iPhone5S,2
964,handle payment,22-01-2014@09.22,Carol Hope,iPhone5S,3
965,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
965,check stock,22-01-2014@09.10,Pete Scott,iPhone4S,1
965,ship order,22-01-2014@09.20,Carol Hope,iPhone4S,3
965,handle payment,22-01-2014@09.25,Carol Hope,iPhone4S,2
966,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
966,handle payment,22-01-2014@09.19,Pete Scott,iPhone5S,1
967,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
967,check stock,22-01-2014@09.12,Sue Fox,iPhone4S,1
967,ship order,22-01-2014@09.29,Sara Jones,iPhone4S,2
967,handle payment,22-01-2014@09.43,Sara Jones,iPhone5S,2
968,register order,22-01-2014@09.00,Sara Jones,iPhone5S,3
968,check stock,22-01-2014@09.08,Sue Fox,iPhone4S,2
969,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
969,check stock,22-01-2014@09.13,Sara Jones,iPhone5S,1
969,ship order,22-01-2014@09.29,Pete Scott,iPhone4S,2
969,handle payment,22-01-2014@09.46,Sue Fox,iPhone4S,1
970,register order,22-01-2014@09.00,Sara Jones,iPhone4S,2
970,check stock,22-01-2014@09.09,Carol Hope,iPhone5S,2
970,ship order,22-01-2014@09.25,Sue Fox,iPhone5S,3
970,handle payment,22-01-2014@09.32,Carol Hope,iPhone4S,3
971,register order,22-01-2014@09.00,Sue Fox,iPhone5S,1
971,check stock,22-01-2014@09.19,Pete Scott,iPhone5S,1
971,ship order,22-01-2014@09.28,Sue Fox,iPhone4S,3
971,handle payment,22-01-2014@09.33,Pete Scott,iPhone4S,1
972,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
972,check stock,22-01-2014@09.17,Carol Hope,iPhone5S,3
972,ship order,22-01-2014@09.34,Pete Scott,iPhone5S,1
972,handle payment,22-01-2014@09.47,Pete Scott,iPhone4S,1
973,register order,22-01-2014@09.00,Pete Scott,iPhone5S,3
973,check stock,22-01-2014@09.10,Pete Scott,iPhone4S,2
973,ship order,22-01-2014@09.19,Sue Fox,iPhone4S,1
973,handle payment,22-01-2014@09.37,Sue Fox,iPhone5S,3
974,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
974,check stock,22-01-2014@09.10,Sara Jones,iPhone4S,1
974,ship order,22-01-2014@09.21,Sara Jones,iPhone4S,2
974,handle payment,22-01-2014@09.26,Sue Fox,iPhone5S,3
975,register order,22-01-2014@09.00,Sara Jones,iPhone5S,2
975,check stock,22-01-2014@09.12,Carol Hope,iPhone5S,2
975,ship order,22-01-2014@09.23,Sara Jones,iPhone5S,1
975,handle payment,22-01-2014@09.32,Sara Jones,iPhone5S,1
976,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
976,check stock,22-01-2014@09.10,Pete Scott,iPhone4S,3
976,ship order,22-01-2014@09.16,Sue Fox,iPhone4S,1
976,handle payment,22-01-2014@09.28,Sara Jones,iPhone5S,3
977,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
977,check stock,22-01-2014@09.10,Pete Scott,iPhone4S,3
977,ship order,22-01-2014@09.22,Carol Hope,iPhone4S,2
977,handle payment,22-01-2014@09.41,Sue Fox,iPhone4S,2
978,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
978,check stock,22-01-2014@09.17,Sara Jones,iPhone4S,1
978,ship order,22-01-2014@09.26,Sue Fox,iPhone5S,2
978,handle payment,22-01-2014@09.42,Sue Fox,iPhone4S,1
979,register order,22-01-2014@09.00,Sara Jones,iPhone4S,3
979,check stock,22-01-2014@09.08,Pete Scott,iPhone4S,2
979,ship order,22-01-2014@09.23,Sara Jones,iPhone5S,3
979,handle payment,22-01-2014@09.42,Sara Jones,iPhone4S,2
980,register order,22-01-2014@09.00,Sara Jones,iPhone5S,1
980,check stock,22-01-2014@09.13,Sara Jones,iPhone5S,2
980,ship order,22-01-2014@09.19,Carol Hope,iPhone5S,3
980,handle payment,22-01-2014@09.29,Sue Fox,iPhone4S,2
981,register order,22-01-2014@09.00,Carol Hope,iPhone4S,2
981,check stock,22-01-2014@09.05,Sara Jones,iPhone4S,1
981,ship order,22-01-2014@09.19,Carol Hope,iPhone4S,3
981,handle payment,22-01-2014@09.38,Pete Scott,iPhone4S,1
982,register order,22-01-2014@09.00,Pete Scott,iPhone4S,1
982,check stock,22-01-2014@09.12,Sue Fox,iPhone5S,3
982,ship order,22-01-2014@09.25,Pete Scott,iPhone5S,2
983,register order,22-01-2014@09.00,Sara Jones,iPhone4S,1
983,ship order,22-01-2014@09.09,Carol Hope,iPhone5S,1
984,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
984,check stock,22-01-2014@09.05,Pete Scott,iPhone4S,2
984,ship order,22-01-2014@09.12,Pete Scott,iPhone4S,1
984,handle payment,22-01-2014@09.17,Carol Hope,iPhone4S,2
985,register order,22-01-2014@09.00,Sue Fox,iPhone4S,1
985,check stock,22-01-2014@09.09,Sue Fox,iPhone4S,2
985,ship order,22-01-2014@09.17,Pete Scott,iPhone5S,3
985,handle payment,22-01-2014@09.27,Carol Hope,iPhone4S,3
986,register order,22-01-2014@09.00,Carol Hope,iPhone4S,3
986,ship order,22-01-2014@09.08,Pete Scott,iPhone4S,1
986,handle payment,22-01-2014@09.27,Sue Fox,iPhone5S,3
987,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
987,check stock,22-01-2014@09.17,Carol Hope,iPhone5S,3
987,ship order,22-01-2014@09.35,Sue Fox,iPhone4S,3
987,handle payment,22-01-2014@09.48,Carol Hope,iPhone4S,2
988,register order,22-01-2014@09.00,Pete Scott,iPhone5S,2
988,check stock,22-01-2014@09.13,Carol Hope,iPhone5S,3
988,handle payment,22-01-2014@09.32,Pete Scott,iPhone4S,3
989,register order,22-01-2014@09.00,Sue Fox,iPhone4S,3
989,ship order,22-01-2014@09.05,Sara Jones,iPhone5S,1
989,handle payment,22-01-2014@09.15,Sara Jones,iPhone5S,2
990,register order,22-01-2014@09.00,Pete Scott,iPhone5S,1
990,check stock,22-01-2014@09.07,Sara Jones,iPhone4S,1
990,handle payment,22-01-2014@09.22,Sara Jones,iPhone4S,1
991,register order,22-01-2014@09.00,Carol Hope,iPhone5S,1
991,ship order,22-01-2014@09.13,Carol Hope,iPhone5S,3
991,handle payment,22-01-2014@09.23,Sara Jones,iPhone5S,3
